state,wave_id,onset_week,peak_week,end_week,wave_end_censored,wave_order,is_recurrence,peak_incidence_raw,peak_incidence_smooth,peak_cases,preceding_trough_week,preceding_trough_incidence,trough_ratio,trough_duration_weeks,duration_weeks,weeks_onset_to_peak,total_cases,cumulative_incidence_per_100k,first4_cases,first6_cases,first8_cases,first4_nonzero_weeks,first6_nonzero_weeks,first8_nonzero_weeks,candidate_wave,major_epidemic_primary,major_epidemic_abs50,major_epidemic_abs100,major_epidemic_abs200,major_epidemic_inc2,major_epidemic_inc5,major_epidemic_inc10,re4_prefit_eligible,re6_prefit_eligible,re8_prefit_eligible,early_peak_flag,reporting_anomaly_flag,wave_definition_stable,major_wave_definition_stable,reason_not_major,reason_re6_not_eligible,Re_early_4_q025,Re_early_4_median,Re_early_4_q975,re4_fit_status,re4_fit_reason,re4_fit_pass,re4_divergences,re4_treedepth_hits,re4_rhat,re4_bulk_ess,re4_tail_ess,re4_min_bfmi,re4_bfmi_by_chain,re4_elapsed_seconds,re4_ppc_mean_abs_error,re4_ppc_all_weeks_95_coverage,Re_early_6_q025,Re_early_6_median,Re_early_6_q975,re6_fit_status,re6_fit_reason,re6_fit_pass,re6_divergences,re6_treedepth_hits,re6_rhat,re6_bulk_ess,re6_tail_ess,re6_min_bfmi,re6_bfmi_by_chain,re6_elapsed_seconds,re6_ppc_mean_abs_error,re6_ppc_all_weeks_95_coverage,Re_early_8_q025,Re_early_8_median,Re_early_8_q975,re8_fit_status,re8_fit_reason,re8_fit_pass,re8_divergences,re8_treedepth_hits,re8_rhat,re8_bulk_ess,re8_tail_ess,re8_min_bfmi,re8_bfmi_by_chain,re8_elapsed_seconds,re8_ppc_mean_abs_error,re8_ppc_all_weeks_95_coverage,weeks_since_previous_wave,previous_wave_total_cases,preceding_trough_ratio,re6_analysis_usable,calendar_year
RR,RR_wave_03,2017-01-29,2017-07-23,2018-01-21,FALSE,1,FALSE,64.18291777,53.36756422,362,2016-03-27,0,0,3,52,25,3910,693.2322578,109,191,263,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,1.2379350706217778,1.8648007517606944,2.8691755458100223,fitted,NA,TRUE,0,0,0.9998582028805393,15427.198344521626,5396.3383144548725,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,6.31940625,1,1.1766453091622644,1.7062771432678572,2.555758235145154,fitted,NA,TRUE,0,0,0.99979114915734,13817.873158031322,5362.3901092144215,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,8.610479166666668,1,1.075952828089676,1.5147691724619068,2.2022528246015094,fitted,NA,TRUE,0,0,0.9998107554998571,18241.939736531946,4622.625772991142,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,10.59209375,1,NA,NA,0,TRUE,2017
SC,SC_wave_19,2025-01-26,2025-03-23,2025-08-24,FALSE,1,FALSE,1.258097937,1.213311279,103,2024-06-23,0,0,31,31,8,673,8.220387489,48,145,336,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,1.432893590120133,2.2864696370997555,3.717249079406561,fitted,NA,TRUE,0,0,0.9998862658574124,14141.13061253089,5449.514357677572,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,3.0225,1,1.763571179803003,2.594796277783251,3.939367504416715,fitted,NA,TRUE,0,0,0.9998532959168986,14536.201589725699,5038.583660319241,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,4.596854166666667,1,1.8269874250697717,2.5395954534540426,3.6130589583621653,fitted,NA,TRUE,0,0,1.0000759060361233,15664.098048238611,5889.748198869166,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,5.676859374999999,1,NA,NA,0,TRUE,2025
SE,SE_wave_02,2015-08-30,2015-11-08,2015-12-27,FALSE,1,FALSE,0.641539107,0.794286514,14,2015-04-19,0,0,9,18,10,116,5.315609746,3,14,21,1,3,5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,too few nonzero raw incidence weeks; fewer than 30 raw cases,NA,NA,NA,not_attempted,frozen census pre-fit eligibility is FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted,frozen census pre-fit eligibility is FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted,frozen census pre-fit eligibility is FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,2015
SE,SE_wave_03,2016-02-07,2016-04-24,2017-02-19,FALSE,2,TRUE,12.32764048,12.31247733,271,2015-12-27,0.167798965,0.211257477,3,55,11,4152,188.8561921,523,872,1382,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,2.880634938468216,4.175691103997247,6.22676843014341,fitted,NA,TRUE,0,0,0.9995579915908016,15365.572996147339,5351.483228627457,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,55.318906250000005,0.75,2.238648535975723,3.165085765922912,4.6086502495837625,fitted,NA,TRUE,0,0,0.9996461257652127,17320.04546588232,5481.778104365064,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,165.64320833333335,0.6666666666666666,1.9843418409252824,2.7123876183954367,3.843731616024994,fitted,NA,TRUE,0,0,0.9997524714468102,15500.142096169382,4839.304787220094,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,177.05653125,0.875,42,116,0.211257477,TRUE,2016
SE,SE_wave_04,2017-03-12,2017-05-07,2017-11-19,FALSE,3,TRUE,0.99425052,0.949057315,22,2017-02-19,0.13557961599999999,0.142857143,5,37,8,176,7.954004163,34,53,82,4,6,8,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,1.1853788430427683,1.9256532667184665,3.140415749559636,fitted,NA,TRUE,0,0,0.9998771721792702,16071.863948479975,5343.65721729448,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,1.3766250000000002,1,1.0337504783542295,1.589380845125655,2.49103064452683,fitted,NA,TRUE,0,0,0.9999432080917248,16221.566660543078,5492.252171774719,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,3.5066458333333332,1,1.0770433271102213,1.5803057867893249,2.34375836879247,fitted,NA,TRUE,0,0,0.9997083749834869,17050.735326819722,5664.37539488982,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,5.604234375,1,21,4152,0.142857143,TRUE,2017
SE,SE_wave_07,2019-06-02,2019-08-11,2020-01-12,FALSE,4,TRUE,0.713871414,0.847722304,16,2019-04-07,0,0,9,33,10,270,12.04606875,11,28,57,3,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,fewer than 30 raw cases,NA,NA,NA,not_attempted,frozen census pre-fit eligibility is FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted,frozen census pre-fit eligibility is FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7949342131063692,2.8613111659013786,4.562098405484719,fitted,NA,TRUE,0,0,0.9996565209257868,14779.821337084204,5618.391576037392,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,4.661203125,0.875,560,176,0,FALSE,2019
SE,SE_wave_08,2020-05-03,2020-07-26,2020-12-27,FALSE,5,TRUE,9.981288411,11.74095259,225,2020-01-12,0.029574188,0.034886646,17,35,12,3731,165.5119425,125,289,560,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,1.4964316383341683,2.2498526226074858,3.4496830967423775,fitted,NA,TRUE,0,0,0.9997770542735426,13753.502650785174,5204.6492625555375,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,7.41203125,1,1.527610163276286,2.1920089442884945,3.277631268074591,fitted,NA,TRUE,0,0,0.9997586638338042,15449.371554586316,5551.487410234099,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,7.158020833333335,1,1.544091305799373,2.1115725202415287,2.9798032462074797,fitted,NA,TRUE,0,0,0.9997378936265594,15229.335032440433,5222.0495444957605,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,10.14078125,1,112,270,0.034886646,TRUE,2020
SE,SE_wave_09,2021-01-10,2021-08-01,2021-11-21,FALSE,6,TRUE,5.872128011,5.842693785,133,2020-12-27,0.279975049,0.04791883,27,46,29,2894,127.7739734,79,131,170,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,1.208372542514741,1.83219415245139,2.858927566433155,fitted,NA,TRUE,0,0,0.9999980124879136,16194.573437510724,6002.202760945923,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,2.6409687500000003,1,1.1213150653323904,1.6194511823749171,2.438953813785316,fitted,NA,TRUE,0,0,0.9995970940409923,14050.642085447951,5436.658404834474,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,5.566395833333332,1,0.9893977368687931,1.403693343386716,2.0419716611290695,fitted,NA,TRUE,0,0,0.9997646759364572,17336.288906136226,4880.508697269747,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,8.636468749999999,1,14,3731,0.04791883,TRUE,2021
SE,SE_wave_10,2022-02-06,2022-05-22,2023-11-26,FALSE,7,TRUE,6.685465139,7.154620587,152,2021-11-21,1.633599522,0.279596977,4,95,15,5357,235.369671,247,391,551,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,1.0394145353574769,1.5306153137207734,2.341513046445432,fitted,NA,TRUE,0,0,0.9998081293893056,14821.898755526066,5671.479952289857,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,17.019343750000004,1,0.9886153519014039,1.420749045139924,2.135078786150537,fitted,NA,TRUE,0,0,0.999676882079514,15230.608668684028,5038.832874276254,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,15.024270833333334,1,0.982297746371743,1.3525741208180726,1.9183705339259944,fitted,NA,TRUE,0,0,0.9997460275804719,14353.094063693548,5382.212198087255,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,13.712703124999997,1,77,2894,0.279596977,TRUE,2022
SE,SE_wave_11,2023-12-24,2024-03-03,2024-09-15,FALSE,8,TRUE,1.353075431,1.265780242,31,2023-11-26,0.116856866,0.092320027,12,39,10,419,18.29007942,20,38,60,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,0.791735448395665,1.3587379386922993,2.331948920151621,fitted,NA,TRUE,0,0,0.9996336276228769,15234.060208672267,5920.8431065534,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,3.8936875000000004,1,0.9048727552434168,1.4502465269049027,2.3402227827303106,fitted,NA,TRUE,0,0,0.9995704348830231,15197.04723439472,5166.919785143857,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,3.1823125,1,0.9784142039254192,1.4548383449535023,2.1882230892683316,fitted,NA,TRUE,0,0,0.9998714615239294,15704.384256948917,5749.115054837934,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,3.907546875,1,28,5357,0.092320027,TRUE,2023
SE,SE_wave_12,2024-09-29,2025-12-07,NA,TRUE,9,TRUE,0.434891332,0.434891332,10,2024-09-15,0.072745991,0.16727395,6,66,62,204,8.87479393,13,14,15,4,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,fewer than 30 raw cases,NA,NA,NA,not_attempted,frozen census pre-fit eligibility is FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted,frozen census pre-fit eligibility is FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted,frozen census pre-fit eligibility is FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,419,0.16727395,FALSE,2024
SP,SP_wave_06,2021-01-10,2021-03-28,2021-10-31,FALSE,1,FALSE,2.722777347,2.514680928,1243,2020-09-13,0.00292891,0.19047619,8,43,11,13438,29.43578599,648,1512,2958,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,2.7431226032639717,3.9476869923633497,5.87600138391863,fitted,NA,TRUE,0,0,0.999714694252694,14322.94637602706,5012.681861233196,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,35.55834375,1,2.3837129986977477,3.3729086088513194,4.909400182430123,fitted,NA,TRUE,0,0,0.999800359282352,17372.151812353975,5794.817735498287,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,94.72066666666666,1,2.2231106576718704,3.0051958827472998,4.2050612051850935,fitted,NA,TRUE,0,0,0.9996248166582321,14617.812853130295,5389.8835613232595,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,165.01732812500003,1,NA,NA,0.19047619,TRUE,2021
SP,SP_wave_09,2023-11-19,2024-05-12,2024-09-15,FALSE,2,TRUE,0.996232718,0.910675614,458,2023-10-01,0.007996993,0.021868787,25,44,25,8791,19.1258638,218,459,854,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,1.6670529674700203,2.4515920697315963,3.753899943100759,fitted,NA,TRUE,0,0,0.9995574560346137,13530.29301910824,4971.0209386651995,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,4.59709375,1,1.5906278294081195,2.26078106032692,3.3190135451348737,fitted,NA,TRUE,0,0,0.9997106950147517,16979.362177061113,5752.433281852085,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,19.802770833333334,1,1.5549986570362888,2.1321974257231475,3.0345503232911333,fitted,NA,TRUE,0,0,0.9998101196519094,14780.409480824359,5423.502467167554,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,27.563187499999998,1,749,13438,0.021868787,TRUE,2023
SP,SP_wave_10,2024-11-03,2025-01-19,2025-12-28,FALSE,3,TRUE,1.436575797,1.320116228,662,2024-09-15,0.087732284,0.09633758,19,61,11,8714,18.91626962,435,660,787,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,1.2296657650818898,1.7768635995746256,2.6997780547754058,fitted,NA,TRUE,0,0,0.9997883877004703,14012.99073260125,5751.165607362138,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,19.0339375,1,1.0771973781259332,1.514425654204151,2.232596857441681,fitted,NA,TRUE,0,0,0.999818760058164,15000.959405617212,5713.7528743348,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,35.53472916666667,1,0.9420512503636025,1.2789650910324475,1.8008710120111788,fitted,NA,TRUE,0,0,0.9996902884124318,16090.66380492847,5192.918536460242,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,45.845093750000004,0.875,49,8791,0.09633758,TRUE,2024
TO,TO_wave_03,2016-01-17,2016-05-29,2016-08-07,FALSE,1,FALSE,1.548387792,1.413745375,23,2015-10-25,0,0,9,30,19,233,15.68584154,8,16,24,3,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,fewer than 30 raw cases,NA,NA,NA,not_attempted,frozen census pre-fit eligibility is FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted,frozen census pre-fit eligibility is FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted,frozen census pre-fit eligibility is FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,2016
TO,TO_wave_04,2016-12-25,2017-05-07,2018-07-08,FALSE,2,TRUE,8.007810284,8.141273789,120,2016-08-07,0.044880806,0.031746032,23,81,19,2477,165.261475,137,259,386,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,2.61440124467882,3.9003504280187404,6.00197716928614,fitted,NA,TRUE,0,0,0.9998473226906945,14458.843195049969,3751.8355517468617,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,12.05784375,1,2.117505579718309,3.0663427881078977,4.6331028364636335,fitted,NA,TRUE,0,0,0.9999376030161534,13571.444147107028,4764.799621859396,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,34.65014583333333,1,1.8351256228532367,2.5312878258209803,3.581579528920127,fitted,NA,TRUE,0,0,0.9997872864717456,15274.805070889508,5514.766405436705,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,46.33034375,0.875,140,233,0.031746032,TRUE,2016
TO,TO_wave_09,2021-01-24,2021-05-23,2021-10-17,FALSE,3,TRUE,0.452046284,0.581202366,7,2020-12-20,0,0,4,39,17,135,8.718035484,5,10,14,3,5,7,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,fewer than 30 raw cases,NA,NA,NA,not_attempted,frozen census pre-fit eligibility is FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted,frozen census pre-fit eligibility is FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted,frozen census pre-fit eligibility is FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931,2477,0,FALSE,2021
TO,TO_wave_10,2021-12-12,2022-05-01,2022-10-23,FALSE,4,TRUE,14.89490106,16.09334138,232,2021-10-17,0,0,12,46,20,3763,241.6077624,74,144,222,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,1.24040431862956,1.9170525778398688,3.0499582615615717,fitted,NA,TRUE,0,0,1.0001336621902903,14198.805256878433,5752.914294285596,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,8.980812499999999,0.75,1.307771720831074,1.926239034741012,2.9023237990791992,fitted,NA,TRUE,0,0,0.9997505178858493,14240.17099907505,5543.308279615407,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,6.789229166666667,0.8333333333333334,1.2553457657402092,1.7498292008564162,2.5019678074541316,fitted,NA,TRUE,0,0,0.9996046341727973,15721.252048425209,5631.87413141818,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,9.993125,0.875,56,135,0,TRUE,2021
TO,TO_wave_11,2022-12-25,2023-02-12,2023-09-24,FALSE,5,TRUE,24.43862937,25.11925264,383,2022-10-23,0.192606479,0.011968085,25,40,7,4274,272.7219621,437,970,1794,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,2.1576259374717033,3.1326456084442613,4.707820752917631,fitted,NA,TRUE,0,0,0.9996551542438679,14534.350761760807,5452.714872280469,0.885356143023285,0.889;0.911;0.885;0.892,29.5081729888916,33.1576875,0.75,1.9274668349192523,2.7106481317386786,3.9598594633541406,fitted,NA,TRUE,0,0,0.9997439074685911,16715.67419325831,5609.836887272491,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,72.4530625,0.8333333333333334,1.8110764694199193,2.461259230341918,3.4390269997586502,fitted,NA,TRUE,0,0,0.9995874611040532,16097.969845608503,5482.471200049085,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,102.90428125,0.75,63,3763,0.011968085,TRUE,2022
TO,TO_wave_12,2023-10-08,2024-04-07,2024-10-13,FALSE,6,TRUE,3.169889599,3.233287391,50,2023-09-24,0.063808432,0.019734847,32,54,26,734,46.54835171,15,19,26,4,6,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,fewer than 30 raw cases,NA,NA,NA,not_attempted,frozen census pre-fit eligibility is FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted,frozen census pre-fit eligibility is FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not_attempted,frozen census pre-fit eligibility is FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,4274,0.019734847,FALSE,2023
TO,TO_wave_13,2024-12-29,2025-04-13,2025-12-28,FALSE,7,TRUE,1.449404137,1.470409994,23,2024-10-13,0,0,31,53,15,409,25.77418662,15,30,58,3,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,not_attempted,frozen census pre-fit eligibility is FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7816273549908561,3.290246078133253,6.1543605134066155,fitted,NA,TRUE,0,0,0.9996229671984939,13324.963898854858,5313.561198270532,0.8867031217856218,0.908;0.887;0.948;0.922,36.513922929763794,6.457020833333333,0.8333333333333334,1.720864468179022,2.774851965776601,4.625104628541314,fitted,NA,TRUE,0,0,0.9999964170020561,14668.540605209284,5774.207102983732,0.9214193124817865,0.943;0.949;0.921;0.937,42.66113805770874,5.422625,0.875,77,734,0,TRUE,2024
