uf_code,uf_name,year,age_group,age_mid,age_lower,age_upper,population
52,3,2023,30-34,32,30,34,609705
52,3,2023,35-39,37,35,39,608556
52,3,2023,40-44,42,40,44,578867
52,3,2023,45-49,47,45,49,522004
52,3,2023,50-54,52,50,54,455616
52,3,2023,55-59,57,55,59,397502
52,3,2023,60-64,62,60,64,322634
52,3,2023,65-69,67,65,69,246678
52,3,2023,70-74,72,70,74,177029
52,3,2023,75-79,77,75,79,116440
52,3,2023,80-84,82,80,84,70365
52,3,2023,85+,87,85,Inf,56965
52,3,2024,<1,0.5,0,0,99469
52,3,2024,1-4,2.5,1,4,413978
52,3,2024,5-9,7,5,9,536957
52,3,2024,10-11,10.5,10,11,211345
52,3,2024,12,12,12,12,103814
52,3,2024,13-17,15,13,17,504933
52,3,2024,18-19,18.5,18,19,206786
52,3,2024,20-24,22,20,24,547773
52,3,2024,25-29,27,25,29,601836
52,3,2024,30-34,32,30,34,608935
52,3,2024,35-39,37,35,39,612560
52,3,2024,40-44,42,40,44,586121
52,3,2024,45-49,47,45,49,535794
52,3,2024,50-54,52,50,54,464446
52,3,2024,55-59,57,55,59,408319
52,3,2024,60-64,62,60,64,334344
52,3,2024,65-69,67,65,69,256931
52,3,2024,70-74,72,70,74,185069
52,3,2024,75-79,77,75,79,122156
52,3,2024,80-84,82,80,84,72940
52,3,2024,85+,87,85,Inf,60115
53,3,2015,<1,0.5,0,0,43798
53,3,2015,1-4,2.5,1,4,155315
53,3,2015,5-9,7,5,9,200374
53,3,2015,10-11,10.5,10,11,88404
53,3,2015,12,12,12,12,44975
53,3,2015,13-17,15,13,17,233086
53,3,2015,18-19,18.5,18,19,95460
53,3,2015,20-24,22,20,24,242200
53,3,2015,25-29,27,25,29,261633
53,3,2015,30-34,32,30,34,277430
53,3,2015,35-39,37,35,39,258695
53,3,2015,40-44,42,40,44,216159
53,3,2015,45-49,47,45,49,188832
53,3,2015,50-54,52,50,54,156318
53,3,2015,55-59,57,55,59,120902
53,3,2015,60-64,62,60,64,92825
53,3,2015,65-69,67,65,69,66780
53,3,2015,70-74,72,70,74,44394
53,3,2015,75-79,77,75,79,31082
53,3,2015,80-84,82,80,84,16968
53,3,2015,85+,87,85,Inf,13003
53,3,2016,<1,0.5,0,0,42989
53,3,2016,1-4,2.5,1,4,158123
53,3,2016,5-9,7,5,9,193884
53,3,2016,10-11,10.5,10,11,88496
53,3,2016,12,12,12,12,44601
53,3,2016,13-17,15,13,17,233520
53,3,2016,18-19,18.5,18,19,96341
53,3,2016,20-24,22,20,24,243616
53,3,2016,25-29,27,25,29,259199
53,3,2016,30-34,32,30,34,277123
53,3,2016,35-39,37,35,39,265426
53,3,2016,40-44,42,40,44,223979
53,3,2016,45-49,47,45,49,193799
53,3,2016,50-54,52,50,54,162580
53,3,2016,55-59,57,55,59,126675
53,3,2016,60-64,62,60,64,97270
53,3,2016,65-69,67,65,69,70889
53,3,2016,70-74,72,70,74,47074
53,3,2016,75-79,77,75,79,32571
53,3,2016,80-84,82,80,84,18323
53,3,2016,85+,87,85,Inf,13746
53,3,2017,<1,0.5,0,0,42707
53,3,2017,1-4,2.5,1,4,160455
53,3,2017,5-9,7,5,9,189087
53,3,2017,10-11,10.5,10,11,86396
53,3,2017,12,12,12,12,44816
53,3,2017,13-17,15,13,17,233262
53,3,2017,18-19,18.5,18,19,97003
53,3,2017,20-24,22,20,24,245919
53,3,2017,25-29,27,25,29,256798
53,3,2017,30-34,32,30,34,275323
53,3,2017,35-39,37,35,39,271176
53,3,2017,40-44,42,40,44,232933
53,3,2017,45-49,47,45,49,198255
53,3,2017,50-54,52,50,54,168766
53,3,2017,55-59,57,55,59,132852
53,3,2017,60-64,62,60,64,101705
53,3,2017,65-69,67,65,69,75063
53,3,2017,70-74,72,70,74,50228
53,3,2017,75-79,77,75,79,33834
53,3,2017,80-84,82,80,84,19949
53,3,2017,85+,87,85,Inf,14530
53,3,2018,<1,0.5,0,0,43525
53,3,2018,1-4,2.5,1,4,161969
53,3,2018,5-9,7,5,9,186527
53,3,2018,10-11,10.5,10,11,82784
53,3,2018,12,12,12,12,44676
53,3,2018,13-17,15,13,17,233024
53,3,2018,18-19,18.5,18,19,97394
53,3,2018,20-24,22,20,24,248665
53,3,2018,25-29,27,25,29,254833
53,3,2018,30-34,32,30,34,272544
53,3,2018,35-39,37,35,39,275661
53,3,2018,40-44,42,40,44,242384
53,3,2018,45-49,47,45,49,202732
53,3,2018,50-54,52,50,54,174772
53,3,2018,55-59,57,55,59,139286
53,3,2018,60-64,62,60,64,106246
53,3,2018,65-69,67,65,69,79277
53,3,2018,70-74,72,70,74,53752
53,3,2018,75-79,77,75,79,35072
53,3,2018,80-84,82,80,84,21680
53,3,2018,85+,87,85,Inf,15406
53,3,2019,<1,0.5,0,0,43400
53,3,2019,1-4,2.5,1,4,162883
53,3,2019,5-9,7,5,9,186592
53,3,2019,10-11,10.5,10,11,79989
53,3,2019,12,12,12,12,42701
53,3,2019,13-17,15,13,17,231234
53,3,2019,18-19,18.5,18,19,98884
53,3,2019,20-24,22,20,24,251145
53,3,2019,25-29,27,25,29,253802
53,3,2019,30-34,32,30,34,269546
53,3,2019,35-39,37,35,39,278595
53,3,2019,40-44,42,40,44,251319
53,3,2019,45-49,47,45,49,208065
53,3,2019,50-54,52,50,54,180453
53,3,2019,55-59,57,55,59,145731
53,3,2019,60-64,62,60,64,111087
53,3,2019,65-69,67,65,69,83508
53,3,2019,70-74,72,70,74,57442
53,3,2019,75-79,77,75,79,36605
53,3,2019,80-84,82,80,84,23300
53,3,2019,85+,87,85,Inf,16437
53,3,2020,<1,0.5,0,0,43257
53,3,2020,1-4,2.5,1,4,162663
53,3,2020,5-9,7,5,9,188932
53,3,2020,10-11,10.5,10,11,77628
53,3,2020,12,12,12,12,41048
53,3,2020,13-17,15,13,17,228382
53,3,2020,18-19,18.5,18,19,99264
53,3,2020,20-24,22,20,24,252866
53,3,2020,25-29,27,25,29,254016
53,3,2020,30-34,32,30,34,266884
53,3,2020,35-39,37,35,39,279823
53,3,2020,40-44,42,40,44,259076
53,3,2020,45-49,47,45,49,214700
53,3,2020,50-54,52,50,54,185764
53,3,2020,55-59,57,55,59,152022
53,3,2020,60-64,62,60,64,116331
53,3,2020,65-69,67,65,69,87758
53,3,2020,70-74,72,70,74,61182
53,3,2020,75-79,77,75,79,38595
53,3,2020,80-84,82,80,84,24705
53,3,2020,85+,87,85,Inf,17650
53,3,2021,<1,0.5,0,0,43110
53,3,2021,1-4,2.5,1,4,163107
53,3,2021,5-9,7,5,9,191098
53,3,2021,10-11,10.5,10,11,75838
53,3,2021,12,12,12,12,39891
53,3,2021,13-17,15,13,17,224348
53,3,2021,18-19,18.5,18,19,97765
53,3,2021,20-24,22,20,24,255292
53,3,2021,25-29,27,25,29,255245
53,3,2021,30-34,32,30,34,264391
53,3,2021,35-39,37,35,39,279496
53,3,2021,40-44,42,40,44,265760
53,3,2021,45-49,47,45,49,222474
53,3,2021,50-54,52,50,54,190705
53,3,2021,55-59,57,55,59,158191
53,3,2021,60-64,62,60,64,121960
53,3,2021,65-69,67,65,69,92017
53,3,2021,70-74,72,70,74,64995
53,3,2021,75-79,77,75,79,40994
53,3,2021,80-84,82,80,84,25944
53,3,2021,85+,87,85,Inf,19046
53,3,2022,<1,0.5,0,0,42922
53,3,2022,1-4,2.5,1,4,163683
53,3,2022,5-9,7,5,9,193325
53,3,2022,10-11,10.5,10,11,74976
53,3,2022,12,12,12,12,38672
53,3,2022,13-17,15,13,17,219530
53,3,2022,18-19,18.5,18,19,96800
53,3,2022,20-24,22,20,24,256281
53,3,2022,25-29,27,25,29,257347
53,3,2022,30-34,32,30,34,261933
53,3,2022,35-39,37,35,39,277680
53,3,2022,40-44,42,40,44,271478
53,3,2022,45-49,47,45,49,231358
53,3,2022,50-54,52,50,54,195146
53,3,2022,55-59,57,55,59,164291
53,3,2022,60-64,62,60,64,127975
53,3,2022,65-69,67,65,69,96270
53,3,2022,70-74,72,70,74,68874
53,3,2022,75-79,77,75,79,43801
53,3,2022,80-84,82,80,84,27020
53,3,2022,85+,87,85,Inf,20652
53,3,2023,<1,0.5,0,0,42674
53,3,2023,1-4,2.5,1,4,163253
53,3,2023,5-9,7,5,9,195824
53,3,2023,10-11,10.5,10,11,75291
53,3,2023,12,12,12,12,38085
53,3,2023,13-17,15,13,17,213280
53,3,2023,18-19,18.5,18,19,96522
53,3,2023,20-24,22,20,24,256329
53,3,2023,25-29,27,25,29,259893
53,3,2023,30-34,32,30,34,259907
53,3,2023,35-39,37,35,39,274890
53,3,2023,40-44,42,40,44,275933
53,3,2023,45-49,47,45,49,240741
53,3,2023,50-54,52,50,54,199606
53,3,2023,55-59,57,55,59,170216
53,3,2023,60-64,62,60,64,134240
53,3,2023,65-69,67,65,69,100626
53,3,2023,70-74,72,70,74,72792
53,3,2023,75-79,77,75,79,46925
53,3,2023,80-84,82,80,84,28091
53,3,2023,85+,87,85,Inf,22384
53,3,2024,<1,0.5,0,0,42388
53,3,2024,1-4,2.5,1,4,162701
53,3,2024,5-9,7,5,9,196785
53,3,2024,10-11,10.5,10,11,77357
53,3,2024,12,12,12,12,37793
53,3,2024,13-17,15,13,17,206589
53,3,2024,18-19,18.5,18,19,96473
53,3,2024,20-24,22,20,24,255692
53,3,2024,25-29,27,25,29,262175
53,3,2024,30-34,32,30,34,258804
53,3,2024,35-39,37,35,39,271878
53,3,2024,40-44,42,40,44,278852
53,3,2024,45-49,47,45,49,249607
53,3,2024,50-54,52,50,54,204913
53,3,2024,55-59,57,55,59,175825
53,3,2024,60-64,62,60,64,140512
53,3,2024,65-69,67,65,69,105270
53,3,2024,70-74,72,70,74,76734
53,3,2024,75-79,77,75,79,50191
53,3,2024,80-84,82,80,84,29403
53,3,2024,85+,87,85,Inf,24128
