week_start,week_end,N_start,N_end,births,all_cause_deaths,net_population_reconciliation,population_revision,population_reference_date_rule,birth_source,death_source,death_method,provisional_data_flag
2018-02-04,2018-02-10,6621000.515068493,6624235.109589041,1834,1064.5867470590597,2465.1812676074182,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2018-02-11,2018-02-17,6624235.109589041,6627469.704109589,1620,1064.5867470590597,2679.181267606487,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2018-02-18,2018-02-24,6627469.704109589,6630704.298630137,1770,1064.5867470590597,2529.1812676074182,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2018-02-25,2018-03-03,6630704.298630137,6633938.893150685,1762,1064.5867470590597,2537.1812676074182,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2018-03-04,2018-03-10,6633938.893150685,6637173.487671233,1674,1064.5867470590597,2625.181267606487,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2018-03-11,2018-03-17,6637173.487671233,6640408.082191781,1733,1064.5867470590597,2566.1812676074182,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2018-03-18,2018-03-24,6640408.082191781,6643642.676712329,1627,1064.5867470590597,2672.181267606487,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2018-03-25,2018-03-31,6643642.676712329,6646877.271232877,1669,1064.5867470590597,2630.1812676074182,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2018-04-01,2018-04-07,6646877.271232877,6650111.865753424,1660,1064.5867470590597,2639.181267606487,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2018-04-08,2018-04-14,6650111.865753424,6653346.460273973,1652,1064.5867470590597,2647.1812676074182,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2018-04-15,2018-04-21,6653346.460273973,6656581.05479452,1790,1064.5867470590597,2509.181267606487,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2018-04-22,2018-04-28,6656581.05479452,6659815.6493150685,1611,1064.5867470590597,2688.1812676074182,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2018-04-29,2018-05-05,6659815.6493150685,6663050.243835617,1680,1064.5867470590597,2619.1812676074182,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2018-05-06,2018-05-12,6663050.243835617,6666284.838356164,1716,1064.5867470590597,2583.181267606487,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2018-05-13,2018-05-19,6666284.838356164,6669519.432876713,1787,1064.5867470590597,2512.1812676074182,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2018-05-20,2018-05-26,6669519.432876713,6672754.02739726,1657,1064.5867470590597,2642.181267606487,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2018-05-27,2018-06-02,6672754.02739726,6675988.621917808,1579,1064.5867470590597,2720.1812676074182,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2018-06-03,2018-06-09,6675988.621917808,6679223.216438356,1660,1064.5867470590597,2639.181267606487,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
2018-06-10,2018-06-16,6679223.216438356,6682457.810958904,1671,1064.5867470590597,2628.1812676074182,IBGE municipality population estimates (ibge_pop_muni_year_2015_2025),1 July each year; linear interpolation between years,"SINASC individual records (DTNASC, CODMUNRES=330455), aggregated to epidemiological week","PROXY: RJ-state IBGE Revisao 2024 annual all-cause deaths, allocated to the city proportional to city/state population share (no cached municipality-level death count) -- disclosed approximation, see RJ_CITY_input_audit.md",state_annual_total_population_share_allocated,FALSE
